"40.7856","-74.0093"
"40.7453","-74.0279"
"41.8872","-87.7899"
"40.7241","-73.5125"
"40.5203","-74.2724"
"33.8807","-117.8553"
"33.5792","-117.7289"
"25.9407","-80.3102"
"40.6154","-74.4157"
"39.0492","-77.0572"
"39.0393","-77.1191"
"33.8677","-118.0686"
"41.4824","-81.8008"
"40.8098","-74.1868"
"33.8171","-118.0386"
"36.8563","-121.3981"
"37.5953","-120.9625"
"28.0771","-82.4335"
"38.7153","-121.3610"
"33.9025","-118.0093"
"38.6713","-121.3721"
"38.4832","-121.4042"
"34.0903","-117.8817"
"41.0076","-73.6872"
"42.4064","-71.0545"
"42.4187","-71.1640"
"26.1780","-80.1528"
"34.1928","-118.1345"
"26.2113","-80.2209"
"40.8890","-74.0461"
"41.5112","-81.5636"
"43.2305","-71.5595"
"38.8324","-77.1960"
"38.3480","-122.6964"
"42.5129","-70.9020"
"25.9302","-80.1660"
"36.1005","-115.0380"
"40.6515","-73.5850"
"37.6254","-122.4313"
"40.7637","-73.5245"
"40.7112","-73.3567"
"33.9663","-118.1550"
"37.2802","-121.9538"
"42.0010","-71.4993"
"26.6272","-80.1371"
"41.2468","-75.8759"
"40.8900","-74.0107"
"34.0714","-117.6980"
"34.0948","-118.0990"
"25.9854","-80.1423"
"45.0029","-123.0241"
"42.3959","-71.0325"
"34.0323","-117.9533"
"21.3858","-158.0103"
"38.9706","-76.5047"
"34.0058","-118.3968"
"38.1924","-84.8643"
"39.9108","-104.9783"
"40.8509","-73.9712"
"26.6196","-80.0591"
"25.7065","-80.4388"
"40.8254","-74.2110"
"32.7110","-117.0027"
"33.8002","-117.9935"
"40.7197","-73.5604"
"29.6948","-95.6657"
"28.0177","-82.5062"
"25.6105","-80.4297"
"40.6647","-73.7044"
"41.9819","-88.1447"
"25.5886","-80.3862"
"25.9565","-80.1372"
"42.0125","-87.8436"
"34.0882","-118.3718"
"44.8762","-93.2833"
"40.6520","-112.0093"
"42.2432","-83.1811"
"26.1682","-80.2017"
"40.7950","-74.1616"
"42.3700","-71.1774"
"38.6867","-121.3475"
"40.7033","-73.7078"
"34.1021","-118.0579"
"38.9667","-76.9790"
"33.9801","-118.1798"
"33.9417","-118.3018"
"33.8895","-118.3972"
"39.6468","-104.9942"
"28.3349","-81.3539"
"35.4249","-119.0279"
"40.1224","-75.3398"
"39.1783","-77.1957"
"38.6657","-90.3315"
"40.6148","-111.8928"
"25.9129","-80.2013"
"39.8456","-75.3718"
"37.5553","-122.2659"
"34.0786","-118.4021"
"41.9196","-88.0785"
"38.8653","-77.3586"
"40.5887","-73.6660"
"40.9536","-73.8134"
"25.8570","-80.2367"
"40.9359","-74.1177"
"40.8446","-73.4050"
"41.8616","-71.4575"
"33.8884","-118.3531"
"40.3752","-80.0493"
"41.1151","-74.0486"
"38.9960","-76.9337"
